video_id,likes,thumbnail_link,extracted_text,labels,web_entities
lXfHgFRkOqE,7061,https://i.ytimg.com/vi/lXfHgFRkOqE/default.jpg,CONAN,"['Television presenter', 'Television show', 'News', 'Speech', 'Spokesperson', 'Display device']","['Speech', 'Pronunciation', 'articulation', 'Phone', 'Word', 'Dictionary', 'Grammar', 'Cambridge Dictionary', 'YouGlish', 'English']"
ahSKGi_21xg,32076,https://i.ytimg.com/vi/ahSKGi_21xg/default.jpg,MEAN TWEETS,"['Facial expression', 'Smile', 'Tooth', 'Happiness', 'Television presenter', 'News', 'Television show', 'Advertising', 'Photo caption', 'Laughter']","['Maren Morris', 'Musician', 'Celebrity', 'Girl', 'Funny meme', 'Girl', 'Country music', 'Speaking fee', 'Dailymotion']"
hwjdXBxeWsc,33770,https://i.ytimg.com/vi/hwjdXBxeWsc/default.jpg,GRILLED CHEESE,"['Food', 'Ingredient', 'Finger food', 'Bread', 'Fast food', 'Cooking', 'Cheese', 'Recipe', 'Breakfast', 'Staple food']","['Burger', 'Empanada', 'Hot cross bun', 'Bun', 'Bread roll', 'Bread', 'Sandwich', 'Ingredient', 'Cheese', 'Breakfast']"
_tAUu9tNNIM,21179,https://i.ytimg.com/vi/_tAUu9tNNIM/default.jpg,CONAN,"['Television show', 'Astronomical object', 'Display device', 'Night', 'Moon', 'Astronomy', 'Universe']","['Screenshot', 'Snipping Tool', 'Computer', 'Windows 10', 'Print Screen', 'Windows key', 'Microsoft Windows', 'Computer Monitor', 'Operating System']"
g0K5QoEj7FQ,62,https://i.ytimg.com/vi/g0K5QoEj7FQ/default.jpg,,"['Lips', 'Facial expression', 'Eyelash', 'Blond', 'Makeover', 'Lipstick', 'Singing', 'Happiness', 'Performance', 'Performing Arts']",[]
Nl6YEW1s7x8,12827,https://i.ytimg.com/vi/Nl6YEW1s7x8/default.jpg,vevo,"['White', 'Winter', 'Snowman', 'Snow', 'Precipitation', 'Freezing']","['Snowman', 'Snowman', 'Everyday Is Christmas', 'Song', 'Spotify', 'Lyrics', 'Short', 'Animation', 'Film director', '2017']"
oWw1BcFhk-k,547701,https://i.ytimg.com/vi/oWw1BcFhk-k/default.jpg,vevo,"['Film', 'Video Game Software']","['Screenshot', 'Snipping Tool', 'Kevin STRATVERT', 'Jungle Rot', 'screenshot', 'LEILA. GHARANI', 'Windows 10', 'Computer', 'Computer Monitor']"
oZm_N6aSU0E,9543,https://i.ytimg.com/vi/oZm_N6aSU0E/default.jpg,,['Screenshot'],"['House', 'House', 'Real Estate', 'Home', 'Mansion', 'Terraced house', 'Show house', 'create', 'Wall']"
prmQgSpV3fA,48421,https://i.ytimg.com/vi/prmQgSpV3fA/default.jpg,97 IRO BLACK THOUGHT,"['Eyewear', 'Hat', 'Vision Care', 'Facial hair', 'Sun hat', 'Beard', 'Moustache', 'Sunglasses', 'Cap', 'Fedora']","['Black Thought', 'Freestyle music', 'Musician', 'Fedora', 'Artist', 'Freestyle rap']"
izwomieBwG0,16032,https://i.ytimg.com/vi/izwomieBwG0/default.jpg,THE ORIGIN OF HIV Sei,"['Thumb', 'Nail', 'Advertising', 'Gesture', 'Ribbon']","[""Bird's eye chili"", 'Photo caption', 'Chili pepper', 'Piri piri', 'Subtitle']"
C54cHGCwBdk,15155,https://i.ytimg.com/vi/C54cHGCwBdk/default.jpg,,"['Facial expression', 'Happiness', 'News', 'Long hair', 'Television show']","['CBS Evening News', 'Television', 'Broadcasting', 'Live television', 'Host', 'Journalist', 'TV show host', 'NPR', 'Radio', 'Tony Dokoupil']"
qpkXi0-XkxI,13325,https://i.ytimg.com/vi/qpkXi0-XkxI/default.jpg,HOLLYWOOD MEDIUM,"['Eyelash', 'Blond', 'Long hair', 'Makeover', 'Advertising', 'News', 'Cosmetics', 'Hair care', 'Feathered hair']","['Maren Morris', 'Girl', 'Country music', 'Girl', 'Dailymotion', 'Album', 'Spotify', 'Song']"
NP9HAYTK1cU,8090,https://i.ytimg.com/vi/NP9HAYTK1cU/default.jpg,,"['Happiness', 'Facial expression', 'Child', 'School uniform', 'Musical ensemble', 'Film', 'Laughter', 'Sibling', 'Photo caption', 'Cousin']","['Herbert', 'Audience', 'YouTube', 'Republic Of Music', 'create', 'Accidental Records Ltd', 'YouTube', 'Book', 'Republic of Music']"
MWb2vazaD28,96405,https://i.ytimg.com/vi/MWb2vazaD28/default.jpg,ACCESS,[],"['Andrew Wave', 'Nicky Andersen', 'Dance move', 'Choreography', 'loved', 'Rhythm', 'impressive', 'succeeding', 'Kud ""Abrašević - Valjevo""', 'Nightclub']"
M2xqMZ6b85w,11844,https://i.ytimg.com/vi/M2xqMZ6b85w/default.jpg,WORLD'S LARGEST COMPUTER MOUSE,"['Advertising', 'Kit car']","['Hummer', 'Hummer H3', 'Hummer H2', 'Car', 'Hummer H3T', 'Caterham Cars', 'Lamborghini', 'Alpine A110', 'Caterham 7 CSR', 'Off-road vehicle']"
qZHycHI3F1Q,626333,https://i.ytimg.com/vi/qZHycHI3F1Q/default.jpg,,"['Football', 'Ball', 'Ball game', 'Shorts', 'Player', 'Team sport', 'Sports', 'Soccer ball', 'Sports equipment', 'Football']","['NFL', 'Mark Schlereth', 'Reggie Wayne', 'Mike Evans', 'Player', 'American Football player', 'American football', 'Six players', 'Soccer show', 'Quarterback']"
qv9Gt38LOKQ,25263,https://i.ytimg.com/vi/qv9Gt38LOKQ/default.jpg,OnePlus 5T,"['Electronic device', 'Gadget', 'Mobile phone', 'Communication Device', 'Portable communications device', 'Display device', 'Telephony', 'Mobile device', 'Technology', 'Smartphone']",['Meter']
NSgMcs1KdTI,1472,https://i.ytimg.com/vi/NSgMcs1KdTI/default.jpg,,"['Pink', 'Purple', 'Graphics', 'Graphic design', 'Crescent']","['Cheap Trick', ""We Gon' Reign"", 'The Epic Archive, Vol. 3 (1984–1992)', 'Dailymotion', 'Album', 'The Flame', 'YouTube', 'The Flame']"
RYGFczNMAMk,15229,https://i.ytimg.com/vi/RYGFczNMAMk/default.jpg,I got to fly with the Red Arrows,"['Poster', 'Aerospace Engineering', 'Aviation', 'Air travel', 'Advertising', 'Aircraft', 'Flight', 'Military aircraft', 'Fighter aircraft', 'Publication']","['Supervillain', 'Villain', 'Supervillain', 'Ko-fi', 'Comics', 'Born Like This', 'Text', 'YouTube', 'good']"
0ycLaWymtKk,34057,https://i.ytimg.com/vi/0ycLaWymtKk/default.jpg,,"['Red', 'Game', 'Indoor games and sports', 'Sphere']","['Skittles', 'Bowling', 'Tenpin bowling', 'Nine-pin bowling', 'Candlepin bowling', 'Bowling Pin', 'Skittles', 'Candy']"
leHtDz4Mj0M,2800,https://i.ytimg.com/vi/leHtDz4Mj0M/default.jpg,ALIPE ライブ,"['Eyewear', 'Glasses', 'Vision Care', 'Cap', 'Goggles', 'Sunglasses', 'Rapper', 'Baseball cap']","['PG One', 'Guangzhou', 'Hip-hop culture', 'Chinese hip-hop', 'Rapping', 'Concert', 'Song', 'Rapper']"
GqF5lyEUfMk,54290,https://i.ytimg.com/vi/GqF5lyEUfMk/default.jpg,,"['Happiness', 'Conversation', 'Gesture', 'Love']",['Romance']
y_WoOYybCro,101100,https://i.ytimg.com/vi/y_WoOYybCro/default.jpg,,"['Happiness', 'Smile', 'Film', 'Child', 'Laughter', 'Cousin']","['Will Smith', 'DJ Jazzy Jeff', 'The Fresh Prince of Bel-Air', 'The Fresh Prince of Bel-Air Reunion', 'HBO Max', 'Sitcom', 'Television', 'Actor', 'Bel-Air']"
e7sIvcYmuk0,12083,https://i.ytimg.com/vi/e7sIvcYmuk0/default.jpg,SALTY EXPLOSION,"['Food', 'Produce', 'Advertising', 'Fruit', 'Natural foods', 'Melon']","['Orange Juice', 'Valencia orange', 'Juice', 'Grapefruit', 'Blood orange', 'Mandarin orange', 'Orange', 'Organic Oranges', 'Tangelo', 'Citrus × aurantium']"
0xCggNCs2kU,3415,https://i.ytimg.com/vi/0xCggNCs2kU/default.jpg,vevo,"['Lips', 'Romance', 'Kiss', 'Facial expression', 'Love', 'Happiness', 'Gesture', 'Film', 'Flesh', 'Photo caption']","['Depeche Mode', 'Life 2.0', 'Dailymotion', 'Girl', 'Girl', 'Give Yourself to Me', 'Memento Mori', 'Song']"
x9e_8zRuuO8,6888,https://i.ytimg.com/vi/x9e_8zRuuO8/default.jpg,,"['Eyewear', 'Glasses', 'Vision Care', 'Facial expression', 'Happiness', 'Flesh', 'Moustache']","['Animation', 'Isolation', 'Cartoon', 'Album', 'EMI Records', 'animated cartoon', 'Humor', 'Orquídeas', 'Song']"
c0bsKc4tiuY,54972,https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg,TED THING,"['Stage', 'Design', 'Presentation', 'Speech']","['Display device', 'Liquid-crystal display', 'Backlight', 'Output device', 'Computer Monitor', 'Computer hardware', 'Liquid crystal', 'Information', 'used', 'Professor Messer']"
oOZ_Q6qzXuw,19168,https://i.ytimg.com/vi/oOZ_Q6qzXuw/default.jpg,,"['Motor vehicle', 'Car door', 'Compact MPV', 'Hubcap', 'Minivan', 'Trunk', 'Honda Motor Company', 'Car seat']","['2010 Mazda5', '2006 Mazda5', 'Mazda Motor Corporation', 'SUV', 'Car', 'Minivan', 'Fiat Multipla', 'Compact car', '2012 Mazda5 Sport', 'Compact MPV']"
YZ1UN5gvLjQ,95870,https://i.ytimg.com/vi/YZ1UN5gvLjQ/default.jpg,,"['Action', 'Armour', 'Film', 'PC game', 'Hero', 'Working animal', 'Video Game Software', 'Vikings', 'Horse', 'Digital compositing']","['Chris Evans', 'Avengers: Infinity War', 'Captain America', 'Thanos', 'Bucky Barnes / Winter Soldier', 'Thor', 'Marvel Cinematic Universe', 'Marvel Studios', 'Avengers: Doomsday', 'Avengers: Endgame']"
j6X6PhexHnE,18639,https://i.ytimg.com/vi/j6X6PhexHnE/default.jpg,,"['Facial hair', 'Facial expression', 'Moustache', 'Tooth', 'Happiness', 'Beard', 'Selfie', 'Throat']","['Photo caption', 'Subtitle']"
HFGzgtMyOZY,64840,https://i.ytimg.com/vi/HFGzgtMyOZY/default.jpg,TRAMPOLINE,"['Adventure', 'Chute']","['Ox', 'Bovinae', 'Bull', 'Calf', 'The Who', 'Breed', 'Farm', 'Castration', 'used', 'The Ox']"
3SqtO2VXsPI,6045,https://i.ytimg.com/vi/3SqtO2VXsPI/default.jpg,,"['Furniture', 'News', 'Display device', 'Studio', 'Television presenter', 'Television studio', 'Television show', 'Conversation', 'Interview', 'Television']","['Screenshot', 'Snipping Tool', 'Windows 10', 'Computer', 'Print Screen', 'Computer Monitor', 'Microsoft Windows', 'Operating System', 'screenshot']"
DhEjpq88wGw,10839,https://i.ytimg.com/vi/DhEjpq88wGw/default.jpg,LSINC BATTLE PREVIEW,"['Entertainment', 'Blond', 'Flesh', 'Advertising', 'Disco', 'Go-go dancing', 'Performing Arts']","['Maren Morris', 'Album', 'Girl', 'Country music', 'Girl', 'Dailymotion', 'Girl', 'Song']"
R1TSiB9OuVM,75168,https://i.ytimg.com/vi/R1TSiB9OuVM/default.jpg,vevo,"['White', 'Monochrome photography', 'Monochrome', 'Black and white']","['Sky Full Of Song', 'Monochrome', 'Florence + The Machine', 'Monochrome photography', 'Black and white', 'Image', 'Photography', 'Color', 'Song', 'Photograph']"
zi_6oaQyckM,359247,https://i.ytimg.com/vi/zi_6oaQyckM/default.jpg,JYP OFFICIAL,"['Entertainment', 'Party', 'Performing Arts', 'Happiness', 'Performance', 'Disco', 'Musical', 'Nightclub', 'Dance', 'Song']","['Animation', 'Meter']"
RQm0nKoODo4,67178,https://i.ytimg.com/vi/RQm0nKoODo4/default.jpg,TAKE ON ME 20th Seth Everman,['Graphic design'],"['Dan Gillmor', 'New media', 'Mass media', 'Media studies', 'Media literacy', 'Old media', 'Influence of mass media', 'Communication', 'Politics', 'Guide']"
H7gh2fmdjCU,127137,https://i.ytimg.com/vi/H7gh2fmdjCU/default.jpg,vevo,"['Facial hair', 'Beard', 'Moustache']","['Gallant', 'Gentleman', 'Mind of a Genius', 'Gentleman', 'kinocheck.com', 'Warner Music Group', 'Mind of a Genius Records', 'YouTube']"
UCrMn3LLMVU,22718,https://i.ytimg.com/vi/UCrMn3LLMVU/default.jpg,,"['Entertainment', 'Performing Arts', 'Song', 'Singing', 'Performance', 'Musical ensemble', 'Pop music', 'Night']","['Ballet', 'Performance M']"
FUQexMOrDBI,18957,https://i.ytimg.com/vi/FUQexMOrDBI/default.jpg,STOP AN ASTEROID?,"['Astronomical object', 'Outer space', 'Universe', 'Astronomy', 'Planet', 'Science', 'Graphics', 'Graphic design', 'Star']","['Insects', 'Ants', 'Fly', 'Hymenoptera', 'Beetles', 'Decline in insect populations', 'other', 'create', 'Species', 'just']"
s1APv5uO2VU,15229,https://i.ytimg.com/vi/s1APv5uO2VU/default.jpg,,"['Facial expression', 'Happiness', 'Screenshot']","['Maren Morris', 'Girl', 'Country music', 'Girl', 'Album', 'Dailymotion', 'Girl', 'Song']"
CzCfd0eaWoA,89289,https://i.ytimg.com/vi/CzCfd0eaWoA/default.jpg,DIY FIXER UPPER,"['Goggles', 'Tool', 'Hard hat', 'Sunglasses']","['senior', 'Senior', 'Old age', 'Retirement', 'National Senior Citizens Day', 'Age', 'Guide', 'other', 'connect', 'Retirement age']"
eOQpjvnm4ME,18320,https://i.ytimg.com/vi/eOQpjvnm4ME/default.jpg,LATE SULA A NOUSE DIVIDED CANNOT bert STOP HARASSING,"['News', 'Television presenter', 'White-collar worker', 'Formal wear', 'Necktie', 'Suit', 'Television show', 'Advertising', 'Businessperson', 'Official']","['Ernie Anastos', 'CBS Evening News', 'Television', 'Host', 'TV show host', 'NPR', 'Broadcasting', 'opening', 'Live television', 'TV Station']"
L_SyKf-ETlY,50794,https://i.ytimg.com/vi/L_SyKf-ETlY/default.jpg,OUR ENOUGH IS,"['Audio equipment', 'Performing Arts', 'Entertainment', 'Song', 'Microphone', 'Performance', 'Singing', 'Electronic device', 'Music', 'Pop music']","['Charlie Puth', 'Singer-songwriter', 'Song', 'Singeo', 'Guide', 'easy', 'Change', 'Songwriter', 'just', 'ready']"
jWkOwC7vMb4,46846,https://i.ytimg.com/vi/jWkOwC7vMb4/default.jpg,,"['Facial expression', 'Cartoon', 'Animation', 'Fictional character', 'Animated cartoon', 'Happiness', 'Fiction']",['Cartoon']
0zZ0Y_UZRBw,105077,https://i.ytimg.com/vi/0zZ0Y_UZRBw/default.jpg,,"['Eye shadow', 'Cosmetics', 'Mascara', 'Eye liner', 'Lipstick', 'Fictional character']","['Maren Morris', 'Album', 'Girl', 'Country music', 'Girl', 'Dailymotion', 'Girl', 'YouTube']"
By6Mi7VlqcU,1453,https://i.ytimg.com/vi/By6Mi7VlqcU/default.jpg,,"['Jacket', 'Facial hair', 'Hat', 'Beard', 'Cap', 'Rapper', 'Crew', 'Hoodie', 'Baseball cap', 'Beanie']","['Eminem', 'Dr. Dre', '50 Cent', 'create', 'Logic', 'Patiently Waiting', 'Eminem: E', 'Shade 45', 'future', 'The Death of Slim Shady (Coup de Grâce)']"
qVWzDX5NrhQ,16722,https://i.ytimg.com/vi/qVWzDX5NrhQ/default.jpg,LOL I BOUGHT A CARDBOARD CUTOUT,"['Pink', 'Blond', 'Long hair', 'Happiness', 'Brown hair', 'Layered hair', 'Nail', 'Feathered hair', 'Hair coloring']",['Blond']
96oKlWv5wSo,11661,https://i.ytimg.com/vi/96oKlWv5wSo/default.jpg,,"['Flame', 'Cooking', 'Fire', 'Meat', 'Food', 'Grilling', 'Roasting', 'Barbecue', 'Smoke']","['Flame', 'Flame', ""We Gon' Reign"", 'Alphaville', 'Fire', 'Pixabay', 'Song', 'Album', 'Flame', 'Music video']"
FApBWHvUzMs,29045,https://i.ytimg.com/vi/FApBWHvUzMs/default.jpg,IDIOTS EXPLAIN MONEY,"['Cash', 'Currency', 'Money', 'White-collar worker', 'Necktie', 'Banknote', 'Facial hair', 'News', 'Money Handling', 'Dollar']",['Meter']
DIM6F38ITsY,3646,https://i.ytimg.com/vi/DIM6F38ITsY/default.jpg,,"['Extreme sport', 'Stunt Performer', 'Stunt', 'Sports', 'Jumping', 'Boardsport', 'Street stunts', 'Balance', 'Kick scooter', 'Street sports']","['Bungee jumping', 'Pont Napoléon', 'Jumping', 'Extreme sport', 'Victoria Falls Bridge', 'World', 'Bridge', 'available', 'unavailable']"
tJFk9dPdxO0,13534,https://i.ytimg.com/vi/tJFk9dPdxO0/default.jpg,SKATING WITH AN OLYMPIAN,"['Recreation', 'Winter sports', 'Balance']",['Meter']
rvskMHn0sqQ,182771,https://i.ytimg.com/vi/rvskMHn0sqQ/default.jpg,EGOISTIC ALTRUISM,"['Graphic design', 'Graphics', 'Astronomical object', 'Universe', 'Science', 'Screenshot']","['Graphic design', 'Design', 'Graphics', 'Graphic Designer', 'Web design', 'YouTube', 'Science', 'Innovation', 'Scientist']"
exGGotfSuH0,1815,https://i.ytimg.com/vi/exGGotfSuH0/default.jpg,.. CHRISTMAS TIME?,"['Dog', 'Carnivores', 'Vertebrate', 'Welsh Corgi', 'Pembroke Welsh Corgi', 'Puppy', 'Snout', 'Toy', 'Canidae', 'Toy dog']","['Pembroke Welsh Corgi', 'Cardigan Welsh Corgi', 'Dorgi', 'Corgi-Chihuahua', 'Welsh Corgi', 'Chihuahua', 'Meter']"
Swv1il6PpN4,11552,https://i.ytimg.com/vi/Swv1il6PpN4/default.jpg,INSIDER,"['Food', 'Ingredient', 'Dessert', 'Recipe', 'Cake', 'Comfort food', 'Baking', 'Staple food', 'Finger food']","['Stuffing', 'Deviled egg', 'Chiles en nogada', 'Taco', 'Stuffed mushrooms', 'Mushroom', 'Agaricus bisporus', 'Bacon stuffed mushrooms', 'Chicken', 'Cream']"
oBVr0nUC5AA,719,https://i.ytimg.com/vi/oBVr0nUC5AA/default.jpg,LOUDWIRE NEWS,"['Entertainment', 'Performing Arts', 'Performance', 'Beard', 'Facial hair', 'Pop music', 'Singing', 'Song']","['Photograph', 'Image', 'Text', 'Photojournalism', 'Composition', 'Photo caption', 'create', 'Camera', 'Design', 'Guide']"
oY9GVZKwBhI,104599,https://i.ytimg.com/vi/oY9GVZKwBhI/default.jpg,,"['Happiness', 'Facial expression', 'Tooth', 'Collage', 'Long hair', 'Selfie', 'Step cutting', 'Nail', 'Laughter', 'Photobombing']","['Maren Morris', 'Dailymotion', 'Girl', 'Girl', 'Country music', 'Amazon Prime Video', 'Video on demand', 'Filmmaking']"
hLgIghY-FGc,37198,https://i.ytimg.com/vi/hLgIghY-FGc/default.jpg,BATHING ALL MY PETS,"['Photo caption', 'Screenshot']",['Meter']
EqeIRzY7hIU,22810,https://i.ytimg.com/vi/EqeIRzY7hIU/default.jpg,6 CHEESE GADGETS TEST,"['Food', 'Yellow', 'Ingredient', 'Cheese', 'Dairy product', 'Kitchen utensil', 'Processed cheese', 'Recipe', 'Provolone', 'Cheddar cheese']","['Yellow pepper', 'Egg and chips', ""Kids' meal"", 'Meal', 'Tangelo', 'French fries', 'Kumquat', 'Dessert', 'Clementine', 'Egg']"
XdNOI-q70q4,40087,https://i.ytimg.com/vi/XdNOI-q70q4/default.jpg,5.000+ Calories,"['Food', 'Ingredient', 'Breakfast cereal', 'Mixture', 'Recipe', 'Cereal', 'Breakfast', 'Serveware', 'Vegetarian cuisine', 'Plastic']","['Ice Cream', 'Cake', 'Birthday cake', 'Icing', 'Zuppa inglese', 'Milkshake', 'Simple birthday cake', 'Chocolate', 'Pastry', 'Chocolate chip']"
Kn5UgGQukYQ,0,https://i.ytimg.com/vi/Kn5UgGQukYQ/default.jpg,,"['Furniture', 'Sitting', 'Conversation', 'Gesture', 'Chair', 'Television show', 'Coffee table', 'Debate', 'Businessperson', 'Meeting']",['Sitting']
gm5P74vcB84,1499,https://i.ytimg.com/vi/gm5P74vcB84/default.jpg,1mm PCB Losed 00 品,"['Technology', 'Flashlight', 'Laser pointer', 'Laser', 'Diagram']","['Airsoft', 'Gun']"
bTfJa_Qb5T0,62776,https://i.ytimg.com/vi/bTfJa_Qb5T0/default.jpg,,"['Garage', 'Garage door', 'Home Door']","['Garage Door', 'Door', 'Clopay', 'Garage', 'WalkThru Garage Doors Inc.', 'Renovation', 'Amarr', 'Leland Garage Doors & Openers, Inc.', 'House', 'Home Depot']"
3McYSX6jSIg,598,https://i.ytimg.com/vi/3McYSX6jSIg/default.jpg,,"['Mountain', 'Mountainous landforms', 'Cloud', 'Mountain range', 'Highland', 'Hill', 'Terrain', 'Ridge', 'Valley', 'Summit']","['Mount Scenery', 'Alps']"
PfZHU8ZT-Uo,1370,https://i.ytimg.com/vi/PfZHU8ZT-Uo/default.jpg,Passion & History,"['Artisan', 'Metalworking hand tool', 'Tool']",['Meter']
Nl6YEW1s7x8,12444,https://i.ytimg.com/vi/Nl6YEW1s7x8/default.jpg,vevo,"['White', 'Winter', 'Snowman', 'Snow', 'Precipitation', 'Freezing']","['Snowman', 'Snowman', 'Everyday Is Christmas', 'Film director', 'YouTube', 'Song', 'YouTube', 'Trailer', 'official']"
zuRd_Eneuk8,26799,https://i.ytimg.com/vi/zuRd_Eneuk8/default.jpg,,"['Eyebrow', 'Lips', 'Jaw', 'Facial expression', 'Eyelash', 'Gesture', 'Happiness', 'Portrait photography']","['Greg McLean', 'The Darkness', 'The Darkness', 'Spotify', 'Song', 'Darkness', 'Album', 'Rock and Roll Deserves to Die', 'The Police', 'Easter Is Cancelled']"
y8lFgF_IjPw,35866,https://i.ytimg.com/vi/y8lFgF_IjPw/default.jpg,EIGHTH GRADE TRAILER,"['Jaw', 'Facial expression', 'Blond', 'Eyelash', 'Brown hair', 'Happiness', 'Step cutting', 'Layered hair', 'Hair coloring', 'Feathered hair']","['Blond', 'Meter']"
K45mFsyZxtU,21307,https://i.ytimg.com/vi/K45mFsyZxtU/default.jpg,SNL,"['Formal wear', 'Suit', 'News', 'Coat', 'White-collar worker', 'Necktie', 'Blazer', 'Television presenter', 'Television show', 'Advertising']","['Gallant', 'Gentleman', 'Mind of a Genius', 'kinocheck.com', 'Warner Music Group', 'The Gentlemen', 'YouTube', 'Mind of a Genius Records']"
6S9c5nnDd_s,279714,https://i.ytimg.com/vi/6S9c5nnDd_s/default.jpg,BOHEMIAN HO OFFICIAL TRAILER,"['Entertainment', 'Performing Arts', 'Performance', 'Poster', 'Pop music', 'Film', 'Action', 'Hero', 'Song', 'Advertising']",['Meter']
DcCh33lJLMw,75587,https://i.ytimg.com/vi/DcCh33lJLMw/default.jpg,YOGA HALLENGE,"['Entertainment', 'Physical fitness', 'Yoga', 'Performing Arts', 'Exercise', 'Yoga pants', 'Choreography', 'Hip', 'Acrobatics', 'Balance']","['The Dancer', 'Dancer', 'Hiplet', 'Meritorio Records', 'Private Dancer', 'Tina Turner', 'Lily-Rose Depp', 'Breez Carver', 'Stéphanie Di Giusto', 'Soko']"
wW4JB9tjlik,28627,https://i.ytimg.com/vi/wW4JB9tjlik/default.jpg,BOX FORT PRIS ON ESCAPE,[],"['Cartoon', 'Tom and Jerry', 'Cartoon Network', 'Animation', 'Episode', 'Cartoon Network India', 'animated cartoon', 'YouTube Kids', 'Relax Bear', 'Humor']"
ESyJop31cmY,30263,https://i.ytimg.com/vi/ESyJop31cmY/default.jpg,,"['Branch', 'Woody plant', 'Trunk', 'Shore', 'Coast', 'Twig', 'Wind', 'Beach', 'Tropics']","['Tree', 'Garden', 'Plant', 'From the Woods Today', 'Forest stand', 'TreePeople', 'create', 'Plant life-form', 'mature', 'Broccoli']"
rQ7yPtJ5Y7I,58,https://i.ytimg.com/vi/rQ7yPtJ5Y7I/default.jpg,MONEY THE WORLD,"['Facial expression', 'Headgear', 'Happiness', 'Smile', 'Laughter']","['The Darkness', 'The Darkness', 'Darkness', 'The Drowns', 'Darkness', 'Album', 'Song', 'Easter Is Cancelled', 'The Police', 'Spotify']"
ir0G79oHXMc,43365,https://i.ytimg.com/vi/ir0G79oHXMc/default.jpg,JASON DERULO COLORS DERIAO JASON DERULO FORS,"['Font', 'Graphic design', 'Graphics', 'Advertising', 'Label']","['Display device', 'Meter', 'Computer Monitor']"
dLRMA_lWsDY,17482,https://i.ytimg.com/vi/dLRMA_lWsDY/default.jpg,,"['Thigh', 'Furniture', 'Sitting', 'Television show', 'Knee', 'Conversation', 'Television presenter', 'Studio', 'Interview', 'Lap']","['other', 'Definition', 'Performance', 'available', 'contented', 'continual', 'easy', 'Audience', 'Context', 'Entertainment']"
gw82GrEt370,160171,https://i.ytimg.com/vi/gw82GrEt370/default.jpg,OMG!,"['Office supplies', 'Paper Product', 'Office Equipment', 'Writing implement', 'Paper', 'Stationery', 'Notebook', 'Pen', 'Ring binder', 'Office Instrument']","['Graphic design', 'Graphics', 'Design', 'Graphic Designer', 'Creativity', 'Visual Arts', 'Designer', 'Image', 'opening', 'create']"
Yzx_tSlifIw,321,https://i.ytimg.com/vi/Yzx_tSlifIw/default.jpg,,"['Entertainment', 'Film', 'Video Game Software', 'Night', 'Performing Arts', 'Animation', 'Television show', 'PC game', 'Acting', 'Digital compositing']","['The Darkness', 'Greg McLean', 'The Darkness', 'Friday Night', 'Amazon Music', 'Permission to Land', 'Thriller', 'Kevin Bacon', 'Lucy Fry', 'Radha Mitchell']"
kUZlz6VbMCg,37162,https://i.ytimg.com/vi/kUZlz6VbMCg/default.jpg,,"['Moon', 'Photograph', 'White', 'Night', 'Astronomical object', 'Monochrome photography', 'Full moon', 'Event', 'Astronomy', 'Moonlight']","['Earth', 'Moon', 'GIF', 'Full moon', 'SVS', 'Lunar water', 'Lunar south pole', 'Lunar phase', 'Libration', 'Lunar soil']"
